68.4	1.50784
68.5	1.49631
68.6	1.48004
68.7	1.45919
68.8	1.43397
68.9	1.40461
69	1.37142
69.1	1.33469
69.2	1.2948
69.3	1.25214
69.4	1.20711
69.5	1.16015
69.6	1.11173
69.7	1.06232
69.8	1.0124
69.9	0.962457
70	0.912982
70.1	0.864459
70.2	0.817365
70.3	0.772162
70.4	0.729296
70.5	0.689188
70.6	0.652233
70.7	0.618795
70.8	0.589204
70.9	0.563753
71	0.542692
71.1	0.52623
71.2	0.514529
71.3	0.507706
71.4	0.505827
71.5	0.508911
71.6	0.516928
71.7	0.529799
71.8	0.547396
71.9	0.569545
72	0.596027
72.1	0.626582
72.2	0.660906
72.3	0.698663
72.4	0.739479
72.5	0.782953
72.6	0.828657
72.7	0.876142
72.8	0.924941
72.9	0.974575
73	1.02456
73.1	1.0744
73.2	1.12362
73.3	1.17172
73.4	1.21825
73.5	1.26275
73.6	1.30477
73.7	1.34393
73.8	1.37983
73.9	1.41212
74	1.44049
74.1	1.46467
74.2	1.48443
74.3	1.49956
74.4	1.50992
74.5	1.51542
74.6	1.516
74.7	1.51165
74.8	1.50242
74.9	1.48839
75	1.4697
75.1	1.44654
75.2	1.41912
75.3	1.38772
75.4	1.35263
75.5	1.31421
75.6	1.27282
75.7	1.22886
75.8	1.18277
75.9	1.13499
76	1.08599
76.1	1.03625
76.2	0.986256
76.3	0.936496
76.4	0.887458
76.5	0.839623
76.6	0.793462
76.7	0.749426
76.8	0.707951
76.9	0.669444
77	0.634284
77.1	0.602819
77.2	0.575358
77.3	0.552174
77.4	0.533495
77.5	0.519505
77.6	0.510343
77.7	0.5061
77.8	0.506817
77.9	0.512488
78	0.523056
78.1	0.538417
78.2	0.558419
78.3	0.582864
78.4	0.611511
78.5	0.644078
78.6	0.680242
78.7	0.719647
78.8	0.761905
78.9	0.8066
79	0.853293
79.1	0.901524
79.2	0.950821
79.3	1.0007
79.4	1.05067
79.5	1.10025
79.6	1.14894
79.7	1.19628
79.8	1.2418
79.9	1.28506
80	1.32563
80.1	1.36313
80.2	1.39719
80.3	1.42747
80.4	1.45368
80.5	1.47557
80.6	1.49293
80.7	1.50558
80.8	1.51341
80.9	1.51634
81	1.51434
81.1	1.50743
81.2	1.49567
81.3	1.47919
81.4	1.45814
81.5	1.43272
81.6	1.40318
81.7	1.36981
81.8	1.33294
81.9	1.29291
82	1.25013
82.1	1.205
82.2	1.15797
82.3	1.10949
82.4	1.06004
82.5	1.01011
82.6	0.960176
82.7	0.910732
82.8	0.862263
82.9	0.815245
83	0.77014
83.1	0.72739
83.2	0.687417
83.3	0.650615
83.4	0.617346
83.5	0.587938
83.6	0.562682
83.7	0.541828
83.8	0.52558
83.9	0.514101
84	0.507503
84.1	0.505851
84.2	0.509163
84.3	0.517405
84.4	0.530495
84.5	0.548305
84.6	0.570658
84.7	0.597333
84.8	0.628068
84.9	0.662558
85	0.700464
85.1	0.741412
85.2	0.784998
85.3	0.830794
85.4	0.87835
85.5	0.927199
85.6	0.976861
85.7	1.02685
85.8	1.07668
85.9	1.12585
86	1.1739
86.1	1.22034
86.2	1.26473
86.3	1.30664
86.4	1.34565
86.5	1.38139
86.6	1.41351
86.7	1.4417
86.8	1.46569
86.9	1.48523
87	1.50015
87.1	1.51029
87.2	1.51556
87.3	1.51591
87.4	1.51134
87.5	1.50188
87.6	1.48764
87.7	1.46874
87.8	1.44538
87.9	1.41777
88	1.38619
88.1	1.35095
88.2	1.31238
88.3	1.27086
88.4	1.22679
88.5	1.18061
88.6	1.13277
88.7	1.08373
88.8	1.03396
88.9	0.983967
89	0.934228
89.1	0.885234
89.2	0.837465
89.3	0.79139
89.4	0.747462
89.5	0.706113
89.6	0.667751
89.7	0.632753
89.8	0.601464
89.9	0.574193
90	0.55121
90.1	0.532742
90.2	0.51897
90.3	0.510032
90.4	0.506016
90.5	0.506961
90.6	0.512857
90.7	0.523648
90.8	0.539226
90.9	0.559436
91	0.58408
91.1	0.612914
91.2	0.645653
91.3	0.681974
91.4	0.721519
91.5	0.763899
91.6	0.808696
91.7	0.855471
91.8	0.903762
91.9	0.953097
92	1.00299
92.1	1.05296
92.2	1.1025
92.3	1.15115
92.4	1.19841
92.5	1.24384
92.6	1.28698
92.7	1.32743
92.8	1.36478
92.9	1.39867
93	1.42877
93.1	1.45479
93.2	1.47648
93.3	1.49362
93.4	1.50606
93.5	1.51366
93.6	1.51637
93.7	1.51414
93.8	1.507
93.9	1.49503
94	1.47833
94.1	1.45707
94.2	1.43146
